date,btc_cap,crypto_cap,crypto_index,ln_crypto_index,crypto_index_diff,
29/4/2013,1575032004,1661441770,86409766,18.27461126,,
30/4/2013,1501657493,1592765051,91107558,18.32755132,0.052940063,
1/5/2013,1298951550,1378705103,79753553,18.19445185,-0.133099472,
2/5/2013,1148667722,1220763415,72095693,18.09350486,-0.100946986,
3/5/2013,1011066494,1075224202,64157708,17.9768548,-0.116650066,
4/5/2013,1236351844,1316363524,80011680,18.19768318,0.220828384,
5/5/2013,1298377788,1382120536,83742748,18.24326013,0.045576952,
6/5/2013,1315992304,1393824485,77832181,18.17006554,-0.073194593,
7/5/2013,1183766500,1254637674,70871174,18.07637434,-0.093691205,
8/5/2013,1253655040,1330986953,77331913,18.16361727,0.087242938,
9/5/2013,1258130700,1334911702,76781002,18.1564678,-0.007149477,
10/5/2013,1322989457,1395116543,72127086,18.0939402,-0.062527593,
11/5/2013,1259239352,1332012007,72772655,18.10285082,0.00891062,
12/5/2013,1278708679,1350327204,71618525,18.08686433,-0.015986497,
13/5/2013,1306721052,1377789386,71068334,18.07915242,-0.007711905,
14/5/2013,1277278988,1345650748,68371760,18.04047043,-0.038681991,
15/5/2013,1273849681,1338823587,64973906,17.9894963,-0.050974131,
16/5/2013,1289277412,1353313527,64036115,17.97495778,-0.014538522,
17/5/2013,1374605382,1443958629,69353247,18.05472352,0.079765745,
18/5/2013,1383755085,1455779820,72024735,18.09252016,0.037796636,
19/5/2013,1346499262,1417905572,71406310,18.0838968,-0.008623361,
20/5/2013,1370131821,1441122694,70990873,18.07806188,-0.005834921,
21/5/2013,1374154118,1443607754,69453636,18.05616998,-0.021891897,
22/5/2013,1375791900,1445715359,69923459,18.06291176,0.006741779,
23/5/2013,1407041528,1478020525,70978997,18.07789457,0.014982815,
24/5/2013,1474180657,1545112414,70931757,18.0772288,-0.000665771,
25/5/2013,1464316690,1533661573,69344883,18.05460292,-0.022625887,
26/5/2013,1507769010,1580501022,72732012,18.10229218,0.047689259,
27/5/2013,1445444606,1515097522,69652916,18.05903512,-0.043257052,
28/5/2013,1448115967,1517015783,68899816,18.04816407,-0.010871058,
29/5/2013,1481781795,1494663310,12881515,16.3713039,-1.676860169,
30/5/2013,1429308634,1496904749,67596115,18.02906107,1.657757173,
31/5/2013,1436386730,1501246629,64859899,17.9877401,-0.041320967,
1/6/2013,1449499974,1513483050,63983076,17.97412917,-0.013610933,
2/6/2013,1362684200,1425253662,62569462,17.95178789,-0.022341279,
3/6/2013,1361765704,1421300914,59535210,17.90207846,-0.049709429,
4/6/2013,1364113640,1428937992,64824352,17.98719189,0.085113433,
5/6/2013,1369233814,1431055975,61822161,17.93977245,-0.047419443,
6/6/2013,1339234925,1399369412,60134487,17.91209406,-0.027678388,
7/6/2013,1239395972,1295759699,56363727,17.84733637,-0.064757691,
8/6/2013,1220874393,1276440352,55565959,17.83308132,-0.014255048,
9/6/2013,1123844958,1175742721,51897763,17.76478625,-0.068295078,
10/6/2013,1194605341,1249480387,54875046,17.82056927,0.055783023,
11/6/2013,1227904672,1281020351,53115679,17.78798272,-0.032586552,
12/6/2013,1222819750,1274880850,52061100,17.76792859,-0.020054129,
13/6/2013,1159766150,1209926438,50160288,17.7307342,-0.037194391,
14/6/2013,1110902570,1157471483,46568913,17.65644377,-0.074290422,
15/6/2013,1129287060,1175106991,45819931,17.64022973,-0.016214044,
16/6/2013,1134610433,1181799762,47189329,17.66967834,0.029448615,
17/6/2013,1152834600,1203069155,50234555,17.73221369,0.06253535,
18/6/2013,1204638318,1255047714,50409396,17.73568814,0.00347445,
19/6/2013,1220273470,1272106014,51832544,17.76352877,0.027840628,
20/6/2013,1254733148,1307192102,52458954,17.77554159,0.012012821,
21/6/2013,1233750009,1295399444,61649435,17.93697462,0.16143303,
22/6/2013,1214260369,1280858025,66597656,18.01417994,0.077205317,
23/6/2013,1223181000,1288678379,65497379,17.99752068,-0.016659255,
24/6/2013,1160635652,1223713187,63077535,17.95987524,-0.037645443,
25/6/2013,1175194910,1236186084,60991174,17.92623972,-0.033635519,
26/6/2013,1172207388,1235489718,63282330,17.9631167,0.036876978,
27/6/2013,1130338737,1194934899,64596162,17.98366556,0.020548854,
28/6/2013,1058953327,1121179078,62225751,17.94627948,-0.03738608,
29/6/2013,1082693996,1144211142,61517146,17.93482649,-0.011452985,
30/6/2013,1107084792,1173606025,66521233,18.01303175,0.078205257,
1/7/2013,1016445146,1081520862,65075716,17.99106201,-0.021969736,
2/7/2013,1031653673,1094150829,62497156,17.95063161,-0.040430402,
3/7/2013,895707780,950276548,54568768,17.81497226,-0.135659347,
4/7/2013,892405890,952140445,59734555,17.90542122,0.090448959,
5/7/2013,771368060,826561927,55193867,17.8263624,-0.079058822,
6/7/2013,774804401,829092669,54288268,17.8098187,-0.016543697,
7/7/2013,882356395,942313402,59957007,17.90913831,0.099319611,
8/7/2013,870081997,928926091,58844094,17.89040203,-0.018736284,
9/7/2013,877378425,935842308,58463883,17.88391974,-0.006482293,
10/7/2013,977479256,1040602951,63123695,17.96060677,0.076687035,
11/7/2013,1069724400,1134446242,64721842,17.98560929,0.025002519,
12/7/2013,1004551934,1066507120,61955186,17.94192188,-0.043687416,
13/7/2013,1090715949,1155324187,64608238,17.98385248,0.041930609,
14/7/2013,1073073450,1139102572,66029122,18.00560645,0.021753961,
15/7/2013,1111179853,1179325520,68145667,18.03715813,0.031551689,
16/7/2013,1130735527,1202570259,71834732,18.08987865,0.052720516,
17/7/2013,1117707300,1188974868,71267568,18.08195192,-0.007926735,
18/7/2013,1015062893,1081670768,66607875,18.01433337,-0.067618543,
19/7/2013,1047311253,1116264659,68953406,18.04894156,0.034608187,
20/7/2013,1021492656,1088742655,67249999,18.02392756,-0.025013998,
21/7/2013,1034399451,1102248729,67849278,18.0327993,0.008871741,
22/7/2013,1050054379,1115501747,65447368,17.99675684,-0.036042467,
23/7/2013,1083333286,1151633055,68299769,18.03941694,0.042660107,
24/7/2013,1083076902,1153139045,70062143,18.06489316,0.025476221,
25/7/2013,1111232483,1180880341,69647858,18.0589625,-0.005930659,
26/7/2013,1079278107,1148339225,69061118,18.05050244,-0.008460065,
27/7/2013,1078286703,1145435127,67148424,18.02241601,-0.028086428,
28/7/2013,1131111629,1202095629,70984000,18.07796506,0.055549047,
29/7/2013,1165105812,1236716068,71610256,18.08674886,0.008783804,
30/7/2013,1267183179,1339436875,72253696,18.09569404,0.008945177,
31/7/2013,1220481782,1291879380,71397598,18.08377479,-0.011919254,
1/8/2013,1167849454,1239228980,71379526,18.08352164,-0.00025315,
2/8/2013,1192378895,1264382935,72004040,18.09223279,0.008711151,
3/8/2013,1206152150,1326411168,120259018,18.60515846,0.512925671,
4/8/2013,1226188584,1342634881,116446297,18.57294075,-0.032217703,
5/8/2013,1218425716,1326756331,108330615,18.50069836,-0.072242396,
6/8/2013,1229098150,1334526427,105428277,18.47354144,-0.027156918,
7/8/2013,1171586790,1274852723,103265933,18.45281809,-0.020723348,
8/8/2013,1192028805,1294963874,102935069,18.44960895,-0.003209143,
9/8/2013,1184605785,1286310198,101704413,18.43758125,-0.012027697,
10/8/2013,1197378682,1297135658,99756976,18.41824755,-0.019333706,
11/8/2013,1214268916,1313027073,98758157,18.40818456,-0.010062985,
12/8/2013,1225008501,1327786925,102778424,18.44808601,0.039901445,
13/8/2013,1289602061,1391639436,102037375,18.44084973,-0.00723628,
14/8/2013,1292943118,1387094734,94151616,18.36041698,-0.080432749,
15/8/2013,1270257534,1358066069,87808535,18.29066926,-0.069747714,
16/8/2013,1304015666,1417789458,113773792,18.54972275,0.259053491,
17/8/2013,1323762440,1445109513,121347073,18.61416537,0.064442615,
18/8/2013,1375023402,1491994714,116971312,18.57743927,-0.036726103,
19/8/2013,1395441212,1514081839,118640627,18.59160954,0.014170275,
20/8/2013,1407757143,1529230788,121473645,18.61520788,0.023598343,
21/8/2013,1419858347,1535314865,115456518,18.56440455,-0.050803334,
22/8/2013,1391517000,1503336792,111819792,18.53239913,-0.032005416,
23/8/2013,1397179275,1511557692,114378417,18.55502296,0.022623823,
24/8/2013,1415749000,1533396429,117647429,18.58320282,0.028179863,
25/8/2013,1416676932,1535741760,119064828,18.59517868,0.011975856,
26/8/2013,1459371151,1576762300,117391149,18.58102207,-0.014156605,
27/8/2013,1429111038,1546513175,117402137,18.58111567,9.35972E-05,
28/8/2013,1434594992,1547509052,112914060,18.54213756,-0.038978112,
29/8/2013,1502172870,1617150065,114977195,18.56024436,0.018106806,
30/8/2013,1602407100,1718392921,115985821,18.56897851,0.008734147,
31/8/2013,1607960283,1722213503,114253220,18.55392777,-0.015050738,
1/9/2013,1597132036,1710142536,113010500,18.54299129,-0.010936478,
2/9/2013,1601702729,1713107795,111405066,18.52868336,-0.014307933,
3/9/2013,1575534525,1689995763,114461238,18.55574679,0.027063431,
4/9/2013,1514888487,1633830110,118941623,18.59414337,0.038396577,
5/9/2013,1470861842,1584477906,113616064,18.54833546,-0.045807905,
6/9/2013,1443353756,1563128527,119774771,18.60112363,0.052788166,
7/9/2013,1420952396,1539918692,118966296,18.59435078,-0.006772845,
8/9/2013,1475596760,1594053182,118456422,18.5900557,-0.00429508,
9/9/2013,1492304286,1608333064,116028778,18.5693488,-0.0207069,
10/9/2013,1538132775,1656756078,118623303,18.59146351,0.022114705,
11/9/2013,1568874092,1691228211,122354119,18.62243001,0.030966504,
12/9/2013,1579271324,1701815760,122544436,18.62398427,0.001554252,
13/9/2013,1537187451,1657025266,119837815,18.60164984,-0.02233442,
14/9/2013,1520967287,1642536157,121568870,18.61599149,0.014341647,
15/9/2013,1539430293,1665488837,126058544,18.65225699,0.0362655,
16/9/2013,1538014334,1683556257,145541923,18.79597473,0.143717742,
17/9/2013,1547280990,1701294519,154013529,18.85255101,0.056576274,
18/9/2013,1526484433,1682570743,156086310,18.86591968,0.013368674,
19/9/2013,1507618248,1656461048,148842800,18.81840127,-0.047518408,
20/9/2013,1487211807,1631896171,144684364,18.79006513,-0.028336146,
21/9/2013,1506534274,1657008919,150474645,18.82930516,0.039240028,
22/9/2013,1487984454,1634030222,146045768,18.79943061,-0.029874546,
23/9/2013,1481135098,1629092740,147957642,18.81243659,0.013005978,
24/9/2013,1504122481,1654155481,150033000,18.82636583,0.01392924,
25/9/2013,1505025524,1662419043,157393519,18.87425972,0.04789389,
26/9/2013,1550524096,1618668560,68144464,18.03714048,-0.837119238,
27/9/2013,1575663012,1753605196,177942184,18.99696925,0.959828766,
28/9/2013,1650965841,1828970464,178004623,18.99732008,0.000350833,
29/9/2013,1549941780,1700443527,150501747,18.82948525,-0.16783483,
30/9/2013,1561200410,1722801590,161601180,18.90064201,0.071156756,
1/10/2013,1555751397,1698026829,142275432,18.7732754,-0.127366607,
2/10/2013,1450746083,1576194517,125448434,18.64740535,-0.125870051,
3/10/2013,1512486811,1653066046,140579235,18.76128184,0.11387649,
4/10/2013,1528611793,1669418621,140806828,18.76289949,0.001617657,
5/10/2013,1505549223,1654732760,149183537,18.8206879,0.057788403,
6/10/2013,1515724889,1655843242,140118353,18.757998,-0.062689896,
7/10/2013,1484816060,1625115323,140299263,18.75928829,0.00129029,
8/10/2013,1546580228,1683459510,136879282,18.73460994,-0.02467835,
9/10/2013,1532820842,1675768904,142948062,18.77799192,0.043381977,
10/10/2013,1540367845,1677062166,136694321,18.73325776,-0.044734162,
11/10/2013,1601082220,1738192797,137110577,18.73629829,0.003040532,
12/10/2013,1603402413,1741018162,137615749,18.73997593,0.003677642,
13/10/2013,1663458800,1798206169,134747369,18.71891224,-0.021063689,
14/10/2013,1704751164,1832013268,127262104,18.66175933,-0.057152914,
15/10/2013,1702245233,1820343308,118098075,18.58702598,-0.074733347,
16/10/2013,1732995548,1853446060,120450512,18.60674954,0.019723556,
17/10/2013,1795176162,1916549962,121373800,18.6143856,0.00763606,
18/10/2013,2023531688,2141663679,118131991,18.58731313,-0.027072473,
19/10/2013,2042261829,2161055256,118793427,18.59289664,0.00558351,
20/10/2013,2154778910,2265792192,111013282,18.52516041,-0.067736225,
21/10/2013,2298993654,2406961759,107968105,18.49734642,-0.027813992,
22/10/2013,2458505640,2575048013,116542373,18.57376548,0.076419064,
23/10/2013,2364666360,2500398942,135732582,18.7261972,0.152431718,
24/10/2013,2052637048,2183845288,131208240,18.69229624,-0.033900962,
25/10/2013,2130644072,2247041816,116397744,18.57252371,-0.119772526,
26/10/2013,2260913266,2381811170,120897904,18.61045698,0.037933267,
27/10/2013,2365643830,2482498288,116854458,18.57643977,-0.034017209,
28/10/2013,2436022215,2551676592,115654377,18.56611679,-0.010322977,
29/10/2013,2434768490,2550044408,115275918,18.5628391,-0.003277693,
30/10/2013,2432069229,2549295491,117226262,18.57961649,0.016777389,
31/10/2013,2449516394,2570680763,121164369,18.6126586,0.033042115,
1/11/2013,2470106260,2597092827,126986567,18.65959187,0.046933264,
2/11/2013,2537555912,2682104328,144548416,18.78912507,0.129533201,
3/11/2013,2703825377,2852322733,148497356,18.81607771,0.026952643,
4/11/2013,2756789579,2902990572,146200993,18.8004929,-0.015584814,
5/11/2013,3119094311,3274691435,155597124,18.86278069,0.062287789,
6/11/2013,3536067384,3732196390,196129006,19.09428319,0.231502508,
7/11/2013,3972444990,4187843917,215398927,19.18800234,0.093719147,
8/11/2013,4284552950,4480692904,196139954,19.09433901,-0.093663328,
9/11/2013,3747322075,3862320493,114998418,18.56042893,-0.533910084,
10/11/2013,4078792891,4263303391,184510500,19.03321693,0.472788001,
11/11/2013,4259334699,4450833587,191498888,19.07039256,0.037175629,
12/11/2013,4844512975,5053274589,208761614,19.15670356,0.086310996,
13/11/2013,4902328893,5108638017,206309124,19.1448862,-0.011817352,
14/11/2013,5087746180,5292963981,205217801,19.13958242,-0.005303787,
15/11/2013,5248843453,5459243350,210399897,19.16452055,0.024938132,
16/11/2013,5862542038,6075555418,213013380,19.17686554,0.012344989,
17/11/2013,6975450004,7223144025,247694021,19.32770476,0.150839217,
18/11/2013,7380464640,7668594980,288130340,19.47892351,0.151218749,
19/11/2013,6793450510,7052490930,259040420,19.37249467,-0.106428836,
20/11/2013,8114440594,8377345407,262904813,19.3873026,0.014807928,
21/11/2013,8790506777,9152445458,361938681,19.70698537,0.319682769,
22/11/2013,9853534129,10241000000,387465871,19.77513833,0.068152962,
23/11/2013,9196532447,9532336608,335804161,19.63203869,-0.143099634,
24/11/2013,9544775891,10007000000,462224109,19.95156042,0.319521722,
25/11/2013,10028164851,10713000000,684835149,20.34468871,0.393128293,
26/11/2013,11009416068,12018000000,1008583932,20.73181314,0.387124428,
27/11/2013,11795833455,13214000000,1418166545,21.07263071,0.340817572,
28/11/2013,13280659993,14691000000,1410340007,21.06709665,-0.005534057,
29/11/2013,13593664650,15219000000,1625335350,21.20898,0.141883349,
30/11/2013,12464724345,14043000000,1578275655,21.17959873,-0.02938127,
1/12/2013,11753157346,13358000000,1604842654,21.19629155,0.016692823,
2/12/2013,13020236474,14601000000,1580763526,21.18117381,-0.015117742,
3/12/2013,13542487814,15366000000,1823512186,21.32403025,0.142856439,
4/12/2013,11947405392,13664000000,1716594608,21.26360829,-0.060421965,
5/12/2013,12322234219,13779000000,1456765781,21.0994846,-0.164123689,
6/12/2013,9816777302,10916000000,1099222698,20.81786913,-0.281615468,
7/12/2013,8987358118,10092000000,1104641882,20.82278703,0.004917902,
8/12/2013,10863885372,12259000000,1395114628,21.05624242,0.233455389,
9/12/2013,11230173843,12787000000,1556826157,21.16591507,0.109672652,
10/12/2013,10741252534,12123000000,1381747466,21.04661481,-0.119300256,
11/12/2013,10636987805,12007000000,1370012195,21.03808548,-0.008529337,
12/12/2013,10872198158,12250000000,1377801842,21.0437552,0.00566972,
13/12/2013,10509219285,11802000000,1292780715,20.98006133,-0.06369387,
14/12/2013,10363485334,11659000000,1295514666,20.98217388,0.00211255,
15/12/2013,9573257565,10681000000,1107742435,20.82558994,-0.15658394,
16/12/2013,8393847109,9337605511,943758402,20.66538076,-0.160209178,
17/12/2013,6791343584,7473860999,682517415,20.3412986,-0.32408216,
18/12/2013,8233502182,9052722687,819220505,20.52386384,0.182565241,
19/12/2013,8436421862,9312426266,876004404,20.59088168,0.067017834,
20/12/2013,7246404914,8059160000,812755086,20.51594037,-0.074941301,
21/12/2013,7907201916,8740435654,833233738,20.54082476,0.024884384,
22/12/2013,7854951431,8677507546,822556115,20.52792726,-0.012897495,
23/12/2013,8030446893,8960018372,929571479,20.65023426,0.122306999,
24/12/2013,8140337961,9170863513,1030525552,20.75333475,0.103100491,
25/12/2013,8944973877,10130000000,1185026123,20.89303066,0.139695902,
26/12/2013,8944473292,10178000000,1233526708,20.93314315,0.04011249,
27/12/2013,9002769255,10037000000,1034230745,20.75692375,-0.1762194,
28/12/2013,8855251580,10087000000,1231748420,20.93170048,0.174776731,
29/12/2013,9270681761,10570000000,1299318239,20.98510553,0.053405056,
30/12/2013,9205343763,10445000000,1239656237,20.93809995,-0.047005582,
31/12/2013,9358693020,10634000000,1275306980,20.96645276,0.028352805,
1/1/2014,9417082760,10774000000,1356917240,21.02848123,0.062028473,
2/1/2014,10062417390,11434000000,1371582610,21.0392311,0.010749871,
3/1/2014,10350952914,11688000000,1337047086,21.01372935,-0.025501748,
4/1/2014,11207538944,12584000000,1376461056,21.04278159,0.029052238,
5/1/2014,11414401972,12913000000,1498598028,21.12779586,0.08501427,
6/1/2014,10107681750,11446000000,1338318250,21.01467963,-0.113116235,
7/1/2014,10256342208,11486000000,1229657792,20.93000175,-0.084677876,
8/1/2014,10443906952,11671000000,1227093048,20.92791383,-0.002087916,
9/1/2014,10570439442,11780000000,1209560558,20.91352296,-0.014390878,
10/1/2014,11094594497,12409000000,1314405503,20.99665031,0.083127356,
11/1/2014,10630187711,11899000000,1268812289,20.96134709,-0.035303217,
12/1/2014,10309307616,11505000000,1195692384,20.90199126,-0.059355839,
13/1/2014,10276902394,11446000000,1169097606,20.87949801,-0.022493244,
14/1/2014,10555404678,11790000000,1234595322,20.93400908,0.054511068,
15/1/2014,10283900055,11509000000,1225099945,20.92628827,-0.007720813,
16/1/2014,9979241690,11141000000,1161758310,20.87320048,-0.053087786,
17/1/2014,10315662000,11517000000,1201338000,20.90670177,0.033501294,
18/1/2014,10293335273,11534000000,1240664727,20.93891314,0.032211371,
19/1/2014,10677333920,11987000000,1309666080,20.99303804,0.054124898,
20/1/2014,10686776168,11901000000,1214223832,20.91737089,-0.075667153,
21/1/2014,10635024832,11941000000,1305975168,20.99021585,0.072844966,
22/1/2014,10417265166,11657000000,1239734834,20.93816335,-0.052052504,
23/1/2014,9945387408,11085000000,1139612592,20.85395421,-0.08420914,
24/1/2014,9900713656,11096000000,1195286344,20.90165161,0.047697402,
25/1/2014,10508799200,11767000000,1258200800,20.9529486,0.051296989,
26/1/2014,10984370725,12219000000,1234629275,20.93403658,-0.018912021,
27/1/2014,9573533550,10744000000,1170466450,20.88066818,-0.053368398,
28/1/2014,10067676250,11259000000,1191323750,20.89833092,0.017662739,
29/1/2014,10074827642,11235000000,1160172358,20.87183442,-0.026496505,
30/1/2014,10087796517,11277000000,1189203483,20.89654958,0.024715162,
31/1/2014,10271715012,11517000000,1245284988,20.94263025,0.046080669,
1/2/2014,10323662258,11562000000,1238337742,20.93703579,-0.00559446,
2/2/2014,10043290888,11243000000,1199709112,20.90534496,-0.031690829,
3/2/2014,10281144248,11475000000,1193855752,20.90045403,-0.004890924,
4/2/2014,10267242207,11430000000,1162757793,20.87406043,-0.026393606,
5/2/2014,9951171213,11054000000,1102828787,20.82114434,-0.052916088,
6/2/2014,8918941470,9964516310,1045574840,20.76783266,-0.053311683,
7/2/2014,8678266711,9697594805,1019328094,20.74240952,-0.025423141,
8/2/2014,8315656524,9325513526,1009857002,20.73307458,-0.00933494,
9/2/2014,8535556672,9500229662,964672990,20.68729973,-0.045774844,
10/2/2014,8638931672,9671475906,1032544234,20.75529172,0.067991992,
11/2/2014,8115968452,9119852706,1003884254,20.72714257,-0.028149157,
12/2/2014,8077474557,9047292692,969818135,20.69261912,-0.034523445,
13/2/2014,7729134561,8690618503,961483942,20.68398842,-0.0086307,
14/2/2014,7986582360,8975073790,988491430,20.71169053,0.027702109,
15/2/2014,7614456286,8575732555,961276269,20.68377241,-0.027918124,
16/2/2014,8005429360,8971842045,966412685,20.68910151,0.005329105,
17/2/2014,7758139753,8705687784,947548031,20.66938819,-0.019713325,
18/2/2014,7711283048,8677119187,965836139,20.68850475,0.019116563,
19/2/2014,7377405511,8284098931,906693420,20.62531494,-0.063189814,
20/2/2014,7241455462,8089411907,847956445,20.55833983,-0.066975105,
21/2/2014,7098404288,7961923474,863519186,20.57652667,0.018186844,
22/2/2014,7746491782,8699175865,952684083,20.67479391,0.098267235,
23/2/2014,7120130927,8017602449,897471522,20.61509195,-0.059701962,
24/2/2014,6088839080,6876547488,787708408,20.48463854,-0.130453409,
25/2/2014,7061198906,7927619008,866420102,20.57988046,0.095241916,
26/2/2014,7300959497,8194961506,894002009,20.61121858,0.031338125,
27/2/2014,7065922360,8035162200,969239840,20.69202265,0.080804072,
28/2/2014,6979712746,8027292634,1047579888,20.76974847,0.07772582,
1/3/2014,6997269851,8003876579,1006606728,20.72985084,-0.039897636,
2/3/2014,7304054418,8513293207,1209238789,20.9132569,0.183406062,
3/3/2014,8418886875,10374000000,1955113125,21.39371389,0.480456995,
4/3/2014,8212712376,9590231545,1377519169,21.04355001,-0.350163878,
5/3/2014,8169324004,9302561599,1133237595,20.8483445,-0.195205513,
6/3/2014,7711032022,8815891807,1104859785,20.82298427,-0.025360229,
7/3/2014,7623170337,8692800322,1069629985,20.79057862,-0.032405655,
8/3/2014,7947989895,9082414178,1134424283,20.84939112,0.058812502,
9/3/2014,7763134192,8949283593,1186149401,20.8939781,0.044586981,
10/3/2014,7803983008,8973260983,1169277975,20.87965228,-0.01432582,
11/3/2014,7979719372,9175730681,1196011309,20.90225795,0.022605668,
12/3/2014,7994472985,9170055466,1175582481,20.88502959,-0.017228358,
13/3/2014,7879611671,8999518819,1119907148,20.83651162,-0.048517975,
14/3/2014,7987471922,9098742277,1111270355,20.82876966,-0.007741953,
15/3/2014,7883319532,8932663705,1049344173,20.77143121,-0.057338453,
16/3/2014,7812934238,8782446650,969512412,20.69230384,-0.079127374,
17/3/2014,7676276184,8702593689,1026317505,20.74924299,0.05693916,
18/3/2014,7653772688,8692840446,1039067758,20.76158976,0.012346767,
19/3/2014,7423640092,8408969881,985329789,20.70848695,-0.053102807,
20/3/2014,7303695511,8273676445,969980934,20.69278697,-0.015699981,
21/3/2014,7041711523,8000260035,958548512,20.68093073,-0.011856242,
22/3/2014,7127031703,8070660251,943628548,20.66524316,-0.015687572,
23/3/2014,7175538679,8123975002,948436323,20.67032521,0.005082051,
24/3/2014,7317439677,8262364453,944924776,20.66661588,-0.00370933,
25/3/2014,7343002343,8224443981,881441638,20.59706935,-0.06954653,
26/3/2014,7133333206,7949302653,815969447,20.51988747,-0.07718188,
27/3/2014,6331497248,7069668867,738171619,20.4196869,-0.100200568,
28/3/2014,6317113200,8029222085,1712108885,21.26099171,0.841304812,
29/3/2014,5912148997,7157524140,1245375143,20.94270264,-0.318289073,
30/3/2014,5756309240,7080284651,1323975411,21.00390472,0.061202081,
31/3/2014,6023351178,7352351086,1328999908,21.00769255,0.003787825,
1/4/2014,5506313797,6697640702,1191326905,20.89833357,-0.109358978,
2/4/2014,5604036051,6739046457,1135010406,20.84990766,-0.048425913,
3/4/2014,5641613449,7041795885,1400182436,21.05986838,0.20996072,
4/4/2014,5824866676,7245679062,1420812386,21.07449465,0.014626271,
5/4/2014,5808861023,7106781660,1297920637,20.98402931,-0.090465337,
6/4/2014,5775641210,7088811866,1313170656,20.9957104,0.011681087,
7/4/2014,5718579640,7173916407,1455336767,21.09850317,0.102792768,
8/4/2014,5589580215,6871913774,1282333559,20.97194735,-0.126555818,
9/4/2014,4611917257,5681788168,1069870911,20.79080383,-0.181143514,
10/4/2014,5318033925,6405850495,1087816570,20.80743838,0.016634543,
11/4/2014,5321874506,6436565342,1114690836,20.83184293,0.024404549,
12/4/2014,5234667259,6350505288,1115838029,20.83287156,0.001028629,
13/4/2014,5802302128,7061290317,1258988189,20.95357421,0.120702656,
14/4/2014,6522974948,7834863917,1311888969,20.9947339,0.041159686,
15/4/2014,6674473792,7832442215,1157968423,20.86993295,-0.124800949,
16/4/2014,6278792387,7604960825,1326168438,21.00555975,0.135626801,
17/4/2014,6074116360,7284947427,1210831067,20.91457279,-0.090986955,
18/4/2014,6353700029,7553525944,1199825915,20.90544231,-0.009130481,
19/4/2014,6312896984,7480384324,1167487340,20.8781197,-0.027322609,
20/4/2014,6284666435,7632867030,1348200595,21.02203665,0.143916944,
21/4/2014,6187034895,7474331668,1287296773,20.97581033,-0.046226316,
22/4/2014,6231920621,7443201920,1211281299,20.91494456,-0.060865771,
23/4/2014,6350012525,7643233743,1293221218,20.98040201,0.06545745,
24/4/2014,5857079867,7009651106,1152571239,20.86526114,-0.115140868,
25/4/2014,5822776642,6836938651,1014162009,20.7373285,-0.127932642,
26/4/2014,5542720307,6478523362,935803055,20.6569156,-0.080412901,
27/4/2014,5593864954,6667746887,1073881933,20.79454589,0.137630294,
28/4/2014,5683724524,6245216902,561492378,20.14610876,-0.648437137,
29/4/2014,5690810165,6704999838,1014189673,20.73735578,0.591247021,
30/4/2014,5821425472,6894980058,1073554586,20.79424102,0.056885244,
1/5/2014,5716625927,6702197066,985571139,20.70873187,-0.085509155,
2/5/2014,5570422954,6570686512,1000263558,20.72352936,0.014797493,
3/5/2014,5554777406,6521911272,967133866,20.68984748,-0.033681882,
4/5/2014,5518951942,6529192595,1010240653,20.73345441,0.043606932,
5/5/2014,5463474513,6404403859,940929346,20.66237861,-0.071075799,
6/5/2014,5590798951,6473901794,883102843,20.59895222,-0.063426389,
7/5/2014,5609810850,6665985831,1056174981,20.77791971,0.178967488,
8/5/2014,5730133343,6747721647,1017588304,20.74070126,-0.037218453,
9/5/2014,5795543101,6819357909,1023814808,20.7468015,0.006100239,
10/5/2014,5598956479,6563703902,964747423,20.68737689,-0.059424608,
11/5/2014,5633629021,6652298315,1018669294,20.741763,0.054386112,
12/5/2014,5625308533,6644717618,1019409085,20.74248897,0.000725969,
13/5/2014,5669111766,6693269250,1024157484,20.74713614,0.004647177,
14/5/2014,5712906334,6707366535,994460201,20.71771064,-0.029425508,
15/5/2014,5725217915,6837268183,1112050268,20.82947124,0.1117606,
16/5/2014,5737967927,6861820562,1123852635,20.84002847,0.010557235,
17/5/2014,5706165793,6816206288,1110040495,20.82766233,-0.012366139,
18/5/2014,5706978471,6804410661,1097432190,20.81623892,-0.011423418,
19/5/2014,6214911439,7382844051,1167932612,20.87850102,0.062262109,
20/5/2014,6294422409,7434415327,1139992918,20.85428789,-0.024213137,
21/5/2014,6716604600,7895312234,1178707634,20.88768445,0.033396563,
22/5/2014,6662964359,7866138956,1203174597,20.9082294,0.020544948,
23/5/2014,6727963028,7980309711,1252346683,20.94828497,0.040055577,
24/5/2014,7325371780,8674004138,1348632358,21.02235685,0.074071873,
25/5/2014,7479335238,8922331196,1442995958,21.08998732,0.067630468,
26/5/2014,7325147499,8642194091,1317046592,20.99865764,-0.091329679,
27/5/2014,7402205099,8752574011,1350368912,21.02364366,0.024986024,
28/5/2014,7290260762,8534360949,1244100187,20.94167836,-0.081965296,
29/5/2014,7897757908,9226455106,1328697198,21.00746475,0.065786385,
30/5/2014,8007248676,9447775297,1440526621,21.08827459,0.080809844,
31/5/2014,8094125581,9376448558,1282322977,20.9719391,-0.116335497,
1/6/2014,8487587033,9803894050,1316307017,20.99809594,0.026156842,
2/6/2014,8580309812,10007000000,1426690188,21.07862304,0.080527106,
